date,region,pm25_region_daily_avg,fire_count_50km_avg,fire_count_100km_avg,frp_sum_100km_avg,min_fire_distance_km,min_fire_distance_missing,longitude_x,latitude_y,month,day,max_temp_degc,min_temp_degc,mean_temp_degc,heat_deg_days_degc,cool_deg_days_degc,total_rain_mm,total_snow_cm,total_precip_mm,snow_on_grnd_cm,dir_of_max_gust_10s_deg,spd_of_max_gust_km_h,year,dir_of_max_gust_deg,pm25_label
2020-06-21,City of Kingston (Frontenac County),8.0,0.0,0.0,0.0,170.51495910416247,0.0,-76.47571428571428,44.35,6.0,21.0,29.516666666666666,15.866666666666667,22.7,0.0,4.7,0.0,0.0,0.0,0.0,,40.5,2020.0,,9.25
2020-06-22,City of Kingston (Frontenac County),9.25,0.0,0.0,0.0,158.99552748252012,0.0,-76.47571428571428,44.35,6.0,22.0,29.183333333333334,17.983333333333334,23.58333333333333,0.0,5.583333333333333,0.0,0.0,0.0,0.0,,,2020.0,,8.375
2020-06-23,City of Kingston (Frontenac County),8.375,0.0,0.0,0.0,327.7750015385215,0.0,-76.47571428571428,44.35,6.0,23.0,28.9,19.46,24.12,0.0,6.12,3.0666666666666664,0.0,2.825,0.0,21.5,45.5,2020.0,215.0,3.083333333333333
2020-06-24,City of Kingston (Frontenac County),3.083333333333333,0.0,0.0,0.0,389.73059633832287,0.0,-76.47571428571428,44.35,6.0,24.0,21.8,16.74,19.28,0.0,1.28,0.0,0.0,0.0,0.0,23.0,50.333333333333336,2020.0,230.0,4.125
2020-06-25,City of Kingston (Frontenac County),4.125,0.0,0.0,0.0,178.4229547394077,0.0,-76.47571428571428,44.35,6.0,25.0,24.5,14.916666666666666,19.7,0.0,1.7,0.0,0.0,0.05,0.0,21.33333333333333,34.0,2020.0,213.3333333333333,6.041666666666667
2020-06-26,City of Kingston (Frontenac County),6.041666666666667,0.0,1.0,1.4,73.37914234873483,0.0,-76.47571428571428,44.35,6.0,26.0,27.566666666666663,13.15,20.383333333333336,0.0,2.3833333333333333,0.0,0.0,0.0,0.0,22.0,37.0,2020.0,220.0,5.25
2020-06-27,City of Kingston (Frontenac County),5.25,0.0,0.0,0.0,170.68193344774983,0.0,-76.47571428571428,44.35,6.0,27.0,22.125,12.825,17.5,1.425,0.925,3.766666666666667,0.0,12.025,0.0,34.0,81.0,2020.0,340.0,6.25
2020-06-28,City of Kingston (Frontenac County),6.25,0.0,0.0,0.0,170.4392972258924,0.0,-76.47571428571428,44.35,6.0,28.0,28.06,15.94,22.04,0.0,4.04,0.8666666666666667,0.0,0.65,0.0,2.0,45.0,2020.0,20.0,5.833333333333333
2020-06-29,City of Kingston (Frontenac County),5.833333333333333,0.0,0.0,0.0,256.7402965089095,0.0,-76.47571428571428,44.35,6.0,29.0,27.775,14.95,21.4,0.0,3.4,0.8,0.0,1.6000000000000003,0.0,3.0,37.0,2020.0,30.0,4.416666666666667
2020-06-30,City of Kingston (Frontenac County),4.416666666666667,0.0,0.0,0.0,178.2914784175552,0.0,-76.47571428571428,44.35,6.0,30.0,25.85,16.933333333333334,21.416666666666668,0.0,3.4166666666666665,0.0,0.0,0.0,0.0,4.5,38.0,2020.0,45.0,5.333333333333333
2020-07-01,City of Kingston (Frontenac County),5.333333333333333,0.0,0.0,0.0,283.25280034920667,0.0,-76.47571428571428,44.35,7.0,1.0,29.04,16.16,22.62,0.0,4.619999999999999,0.0,0.0,0.0,0.0,4.5,35.5,2020.0,45.0,6.666666666666667
2020-07-02,City of Kingston (Frontenac County),6.666666666666667,0.0,0.0,0.0,127.9631069070109,0.0,-76.47571428571428,44.35,7.0,2.0,32.25,18.666666666666668,25.46666666666667,0.0,7.466666666666668,4.866666666666666,0.0,3.65,0.0,35.0,33.0,2020.0,350.0,8.708333333333334
2020-07-03,City of Kingston (Frontenac County),8.708333333333334,0.0,0.0,0.0,111.62519562233985,0.0,-76.47571428571428,44.35,7.0,3.0,30.05,19.366666666666667,24.73333333333333,0.0,6.733333333333333,1.0,0.0,0.75,0.0,35.0,32.333333333333336,2020.0,350.0,6.3478260869565215
2020-07-06,City of Kingston (Frontenac County),,0.0,0.0,0.0,132.7072981368792,0.0,-76.47571428571428,44.35,7.0,6.0,31.03333333333333,16.96666666666667,24.016666666666666,0.0,6.016666666666667,0.0,0.0,0.0,0.0,10.0,31.0,2020.0,100.0,9.25
2020-07-07,City of Kingston (Frontenac County),9.25,0.0,1.0,2.8,65.77719923894806,0.0,-76.47571428571428,44.35,7.0,7.0,30.166666666666668,16.933333333333334,23.566666666666663,0.0,5.566666666666666,0.0,0.0,0.0,0.0,10.0,33.0,2020.0,100.0,8.625
2020-07-08,City of Kingston (Frontenac County),8.625,0.0,0.0,0.0,373.1322606574335,0.0,-76.47571428571428,44.35,7.0,8.0,32.18333333333333,21.433333333333334,26.816666666666663,0.0,8.816666666666666,0.0,0.0,0.0,0.0,20.0,35.0,2020.0,200.0,9.291666666666666
2020-07-09,City of Kingston (Frontenac County),9.291666666666666,0.0,1.0,3.8,65.57634528114795,0.0,-76.47571428571428,44.35,7.0,9.0,32.93333333333333,20.85,26.916666666666668,0.0,8.916666666666666,0.0,0.0,0.0,0.0,20.0,34.0,2020.0,200.0,9.875
2020-07-10,City of Kingston (Frontenac County),9.875,0.0,0.0,0.0,373.1792320433959,0.0,-76.47571428571428,44.35,7.0,10.0,33.7,22.3,28.016666666666666,0.0,10.016666666666667,4.4,0.0,3.3,0.0,14.0,33.0,2020.0,140.0,1.375
2020-07-11,City of Kingston (Frontenac County),1.375,0.0,0.0,0.0,294.6318022886441,0.0,-76.47571428571428,44.35,7.0,11.0,28.166666666666668,21.216666666666665,24.71666666666667,0.0,6.716666666666666,7.400000000000001,0.0,15.8,0.0,14.0,33.5,2020.0,140.0,3.208333333333333
2020-07-12,City of Kingston (Frontenac County),3.208333333333333,0.0,0.0,0.0,178.23520375268816,0.0,-76.47571428571428,44.35,7.0,12.0,28.066666666666663,19.7,23.883333333333336,0.0,5.883333333333333,4.166666666666667,0.0,7.225,0.0,23.0,34.0,2020.0,230.0,3.75
2020-07-13,City of Kingston (Frontenac County),3.75,0.0,0.0,0.0,268.99657858965566,0.0,-76.47571428571428,44.35,7.0,13.0,25.71666666666667,17.233333333333334,21.516666666666666,0.0,3.516666666666667,2.3666666666666667,0.0,8.25,0.0,23.0,39.75,2020.0,230.0,6.5
2020-07-14,City of Kingston (Frontenac County),6.5,0.0,0.0,0.0,372.9210559966121,0.0,-76.47571428571428,44.35,7.0,14.0,28.766666666666666,16.033333333333335,22.433333333333334,0.0,4.433333333333334,0.0,0.0,0.375,0.0,23.0,45.5,2020.0,230.0,3.375
2020-07-15,City of Kingston (Frontenac County),3.375,0.0,0.0,0.0,175.43971357171645,0.0,-76.47571428571428,44.35,7.0,15.0,28.2,17.080000000000002,22.54,0.0,4.54,0.0,0.0,0.0,0.0,,51.25,2020.0,,9.666666666666666
2020-07-16,City of Kingston (Frontenac County),9.666666666666666,0.0,0.0,0.0,861.6817390743895,0.0,-76.47571428571428,44.35,7.0,16.0,26.06,19.12,22.58,0.0,4.58,7.433333333333334,0.0,7.2,0.0,16.0,57.0,2020.0,160.0,3.5
2020-07-17,City of Kingston (Frontenac County),3.5,0.0,0.0,0.0,169.7087714101473,0.0,-76.47571428571428,44.35,7.0,17.0,30.14,20.72,25.46,0.0,7.459999999999999,0.0,0.0,0.075,0.0,18.5,41.5,2020.0,185.0,10.25
2020-07-18,City of Kingston (Frontenac County),10.25,0.0,0.0,0.0,127.8699045016418,0.0,-76.47571428571428,44.35,7.0,18.0,29.933333333333334,18.866666666666667,24.416666666666668,0.0,6.416666666666667,0.0,0.0,0.0,0.0,23.0,35.5,2020.0,230.0,7.666666666666667
2020-07-19,City of Kingston (Frontenac County),7.666666666666667,0.0,0.0,0.0,373.2998940069476,0.0,-76.47571428571428,44.35,7.0,19.0,29.766666666666666,21.183333333333334,25.48333333333333,0.0,7.483333333333333,7.066666666666666,0.0,5.625,0.0,26.33333333333333,36.0,2020.0,263.3333333333333,4.458333333333333
2020-07-20,City of Kingston (Frontenac County),4.458333333333333,0.0,0.0,0.0,261.87980215856425,0.0,-76.47571428571428,44.35,7.0,20.0,28.78333333333333,19.466666666666665,24.133333333333336,0.0,6.133333333333333,0.0,0.0,0.0,0.0,23.0,39.333333333333336,2020.0,230.0,1.0416666666666667
2020-07-21,City of Kingston (Frontenac County),1.0416666666666667,0.0,0.0,0.0,251.593897336535,0.0,-76.47571428571428,44.35,7.0,21.0,26.066666666666663,16.5,21.316666666666663,0.0,3.3166666666666664,0.0,0.0,0.025,0.0,23.0,37.22222222222222,2020.0,230.0,9.25
2020-07-22,City of Kingston (Frontenac County),9.25,0.0,0.0,0.0,294.7527794169784,0.0,-76.47571428571428,44.35,7.0,22.0,24.6,17.016666666666666,20.816666666666663,0.0,2.8166666666666664,0.8666666666666667,0.0,0.8,0.0,23.0,35.111111111111114,2020.0,230.0,6.791666666666667
2020-07-23,City of Kingston (Frontenac County),6.791666666666667,0.0,0.0,0.0,313.4977355127657,0.0,-76.47571428571428,44.35,7.0,23.0,28.05,18.98333333333333,23.55,0.0,5.55,0.0,0.0,1.975,0.0,2.0,33.0,2020.0,20.0,3.208333333333333
2020-07-24,City of Kingston (Frontenac County),3.208333333333333,0.0,0.0,0.0,184.7312412326188,0.0,-76.47571428571428,44.35,7.0,24.0,29.7,16.599999999999998,23.15,0.0,5.15,0.0,0.0,0.075,0.0,2.0,32.5,2020.0,20.0,5.333333333333333
2020-07-25,City of Kingston (Frontenac County),5.333333333333333,0.0,0.0,0.0,178.1986579019969,0.0,-76.47571428571428,44.35,7.0,25.0,30.05,15.816666666666668,22.933333333333334,0.0,4.933333333333334,0.0,0.0,0.075,0.0,19.5,32.0,2020.0,195.0,12.125
2020-07-26,City of Kingston (Frontenac County),12.125,0.0,0.0,0.0,294.60670608872607,0.0,-76.47571428571428,44.35,7.0,26.0,31.133333333333336,20.35,25.75,0.0,7.75,0.0,0.0,0.0,0.0,23.33333333333333,42.66666666666666,2020.0,233.3333333333333,12.208333333333334
2020-07-27,City of Kingston (Frontenac County),12.208333333333334,0.0,0.0,0.0,275.3947063281811,0.0,-76.47571428571428,44.35,7.0,27.0,31.55,23.025,27.3,0.0,9.3,0.0,0.0,0.0,0.0,24.0,37.5,2020.0,240.0,3.7083333333333335
2020-07-28,City of Kingston (Frontenac County),3.7083333333333335,0.0,0.0,0.0,178.20209434938403,0.0,-76.47571428571428,44.35,7.0,28.0,29.116666666666664,20.1,24.633333333333336,0.0,6.633333333333333,0.1333333333333333,0.0,0.1,0.0,21.666666666666668,37.66666666666666,2020.0,216.66666666666663,4.666666666666667
2020-07-29,City of Kingston (Frontenac County),4.666666666666667,0.0,0.0,0.0,145.49478221465864,0.0,-76.47571428571428,44.35,7.0,29.0,28.53333333333333,18.866666666666667,23.71666666666667,0.0,5.716666666666666,0.4666666666666666,0.0,0.4,0.0,19.0,41.0,2020.0,190.0,3.583333333333333
2020-07-30,City of Kingston (Frontenac County),3.583333333333333,0.0,0.0,0.0,112.21327502256588,0.0,-76.47571428571428,44.35,7.0,30.0,28.2,16.366666666666664,22.3,0.0,4.3,10.733333333333334,0.0,8.05,0.0,19.0,44.41666666666666,2020.0,190.0,4.666666666666667
2020-07-31,City of Kingston (Frontenac County),4.666666666666667,0.0,0.0,0.0,111.49416239999486,0.0,-76.47571428571428,44.35,7.0,31.0,29.78,14.580000000000002,22.2,0.0,4.2,0.0,0.0,0.0,0.0,19.0,47.83333333333333,2020.0,190.0,3.875
2020-08-01,City of Kingston (Frontenac County),3.875,0.0,0.0,0.0,112.44925557014714,0.0,-76.47571428571428,44.35,8.0,1.0,30.7,16.150000000000002,23.45,0.0,5.45,5.8,0.0,4.35,0.0,,51.24999999999999,2020.0,,2.833333333333333
2020-08-02,City of Kingston (Frontenac County),2.833333333333333,0.0,0.0,0.0,294.70377902833496,0.0,-76.47571428571428,44.35,8.0,2.0,28.5,19.28333333333333,23.9,0.0,5.9,22.23333333333333,0.0,21.975,0.0,20.666666666666668,54.66666666666666,2020.0,206.66666666666663,4.791666666666667
2020-08-03,City of Kingston (Frontenac County),4.791666666666667,0.0,0.0,0.0,1500.3142639627702,0.0,-76.47571428571428,44.35,8.0,3.0,26.83333333333333,18.23333333333333,22.53333333333333,0.0,4.533333333333333,1.6666666666666667,0.0,1.375,0.0,21.666666666666668,46.66666666666666,2020.0,216.66666666666663,4.916666666666667
2020-08-04,City of Kingston (Frontenac County),4.916666666666667,0.0,0.0,0.0,621.9281869741496,0.0,-76.47571428571428,44.35,8.0,4.0,22.35,18.216666666666665,20.316666666666663,0.0,2.3166666666666664,26.566666666666663,0.0,20.85,0.0,15.5,37.5,2020.0,155.0,3.083333333333333
2020-08-05,City of Kingston (Frontenac County),3.083333333333333,0.0,0.0,0.0,155.1285150886108,0.0,-76.47571428571428,44.35,8.0,5.0,23.46666666666667,15.983333333333334,19.73333333333333,0.0,1.7333333333333334,0.0,0.0,0.9,0.0,22.5,39.0,2020.0,225.0,1.9583333333333333
2020-08-06,City of Kingston (Frontenac County),1.9583333333333333,0.0,0.0,0.0,118.68212346018711,0.0,-76.47571428571428,44.35,8.0,6.0,24.933333333333334,11.783333333333331,18.366666666666667,0.25,0.6166666666666667,0.0,0.0,0.0,0.0,22.5,37.125,2020.0,225.0,5.083333333333333
2020-08-07,City of Kingston (Frontenac County),5.083333333333333,0.0,0.0,0.0,102.47601667922105,0.0,-76.47571428571428,44.35,8.0,7.0,26.7,12.366666666666667,19.55,0.0,1.55,0.0,0.0,0.0,0.0,22.5,35.25,2020.0,225.0,11.0
2020-08-08,City of Kingston (Frontenac County),11.0,0.0,0.0,0.0,127.97790001038028,0.0,-76.47571428571428,44.35,8.0,8.0,27.95,15.166666666666666,21.566666666666663,0.0,3.5666666666666664,0.0,0.0,0.0,0.0,,33.375,2020.0,,6.791666666666667
2020-08-09,City of Kingston (Frontenac County),6.791666666666667,0.0,0.0,0.0,294.928356618444,0.0,-76.47571428571428,44.35,8.0,9.0,26.24,18.84,22.58,0.0,4.58,3.2,0.0,2.833333333333333,0.0,21.0,31.5,2020.0,210.0,12.75
2020-08-10,City of Kingston (Frontenac County),12.75,0.0,0.0,0.0,178.17399971476436,0.0,-76.47571428571428,44.35,8.0,10.0,29.46666666666667,18.55,24.016666666666666,0.0,6.016666666666667,0.3999999999999999,0.0,0.3,0.0,21.0,37.25,2020.0,210.0,10.416666666666666
2020-08-11,City of Kingston (Frontenac County),10.416666666666666,0.0,0.0,0.0,294.79500674860384,0.0,-76.47571428571428,44.35,8.0,11.0,29.883333333333336,20.066666666666663,24.98333333333333,0.0,6.983333333333333,0.1999999999999999,0.0,0.2249999999999999,0.0,21.33333333333333,43.0,2020.0,213.3333333333333,2.25
2020-08-12,City of Kingston (Frontenac County),2.25,0.0,0.0,0.0,105.55230935245848,0.0,-76.47571428571428,44.35,8.0,12.0,28.916666666666668,15.55,22.23333333333333,0.0,4.233333333333333,0.0,0.0,0.0,0.0,21.33333333333333,39.833333333333336,2020.0,213.3333333333333,5.916666666666667
2020-08-13,City of Kingston (Frontenac County),5.916666666666667,0.0,4.0,14.3,74.71969826459566,0.0,-76.47571428571428,44.35,8.0,13.0,30.2,16.0,23.1,0.0,5.1000000000000005,0.0,0.0,0.0,0.0,21.33333333333333,36.66666666666666,2020.0,213.3333333333333,6.625
2020-08-14,City of Kingston (Frontenac County),6.625,0.0,0.0,0.0,116.09033374661706,0.0,-76.47571428571428,44.35,8.0,14.0,28.53333333333333,16.983333333333334,22.766666666666666,0.0,4.766666666666667,0.0,0.0,0.0,0.0,4.0,33.5,2020.0,40.0,10.5
2020-08-15,City of Kingston (Frontenac County),10.5,0.0,0.0,0.0,163.34945854312662,0.0,-76.47571428571428,44.35,8.0,15.0,29.65,15.65,22.65,0.0,4.65,0.0,0.0,0.0,0.0,15.0,32.0,2020.0,150.0,10.166666666666666
2020-08-16,City of Kingston (Frontenac County),10.166666666666666,0.0,0.0,0.0,294.8284735084413,0.0,-76.47571428571428,44.35,8.0,16.0,25.766666666666666,17.75,21.766666666666666,0.0,3.766666666666666,24.1,0.0,20.575,0.0,17.666666666666668,38.66666666666666,2020.0,176.66666666666666,5.375
2020-08-17,City of Kingston (Frontenac County),5.375,0.0,0.0,0.0,294.4862601396608,0.0,-76.47571428571428,44.35,8.0,17.0,25.933333333333334,15.966666666666669,20.966666666666665,0.0,2.966666666666667,0.0666666666666666,0.0,0.1,0.0,25.0,39.0,2020.0,250.0,3.8333333333333335
2020-08-18,City of Kingston (Frontenac County),3.8333333333333335,0.0,1.0,1.9,85.59718072744015,0.0,-76.47571428571428,44.35,8.0,18.0,24.58,13.66,19.14,0.1,1.2399999999999998,10.25,0.0,7.433333333333334,0.0,33.0,34.0,2020.0,330.0,1.5
2020-08-19,City of Kingston (Frontenac County),1.5,0.0,0.0,0.0,102.6691621879598,0.0,-76.47571428571428,44.35,8.0,19.0,22.516666666666666,12.016666666666666,17.283333333333335,0.7666666666666666,0.0499999999999999,0.0,0.0,0.05,0.0,33.0,35.5,2020.0,330.0,5.833333333333333
2020-08-20,City of Kingston (Frontenac County),5.833333333333333,0.0,0.0,0.0,174.79220059773567,0.0,-76.47571428571428,44.35,8.0,20.0,23.9,10.116666666666667,17.033333333333335,1.05,0.0833333333333333,0.4666666666666667,0.0,0.35,0.0,19.5,37.0,2020.0,195.0,12.5
2020-08-21,City of Kingston (Frontenac County),12.5,0.0,1.0,2.2,96.6484324180485,0.0,-76.47571428571428,44.35,8.0,21.0,24.766666666666666,16.95,20.883333333333333,0.0,2.8833333333333333,8.4,0.0,10.725,0.0,32.0,71.0,2020.0,320.0,6.833333333333333
2020-08-22,City of Kingston (Frontenac County),6.833333333333333,0.0,0.0,0.0,210.63193536217224,0.0,-76.47571428571428,44.35,8.0,22.0,27.516666666666666,15.533333333333331,21.55,0.0,3.5500000000000003,0.0,0.0,0.0,0.0,32.0,58.833333333333336,2020.0,320.0,13.958333333333334
2020-08-23,City of Kingston (Frontenac County),13.958333333333334,0.0,0.0,0.0,283.28526824420294,0.0,-76.47571428571428,44.35,8.0,23.0,29.15,19.18,23.94,0.0,5.94,5.8,0.0,4.35,0.0,32.0,46.66666666666667,2020.0,320.0,10.916666666666666
2020-08-24,City of Kingston (Frontenac County),10.916666666666666,0.0,0.0,0.0,357.467811862722,0.0,-76.47571428571428,44.35,8.0,24.0,29.133333333333336,19.58333333333333,24.383333333333336,0.0,6.383333333333333,6.866666666666667,0.0,5.15,0.0,21.0,34.5,2020.0,210.0,8.458333333333334
2020-08-25,City of Kingston (Frontenac County),8.458333333333334,0.0,0.0,0.0,155.72472900289029,0.0,-76.47571428571428,44.35,8.0,25.0,26.383333333333336,15.983333333333334,21.183333333333334,0.0,3.1833333333333336,0.0,0.0,1.625,0.0,29.5,51.0,2020.0,295.0,1.375
2020-08-26,City of Kingston (Frontenac County),1.375,0.0,0.0,0.0,116.49158376555044,0.0,-76.47571428571428,44.35,8.0,26.0,20.866666666666667,8.766666666666667,14.833333333333334,3.1666666666666665,0.0,7.633333333333333,0.0,5.75,0.0,21.5,34.0,2020.0,215.0,4.541666666666667
2020-08-27,City of Kingston (Frontenac County),4.541666666666667,0.0,0.0,0.0,210.8393399071528,0.0,-76.47571428571428,44.35,8.0,27.0,18.133333333333333,14.283333333333331,16.21666666666667,1.7833333333333334,0.0,15.966666666666669,0.0,22.4,0.0,3.5,35.5,2020.0,35.0,2.75
2020-08-28,City of Kingston (Frontenac County),2.75,0.0,1.0,5.1,86.2661413586779,0.0,-76.47571428571428,44.35,8.0,28.0,22.85,13.783333333333331,18.366666666666667,0.2833333333333333,0.65,25.933333333333334,0.0,19.625,0.0,3.5,39.58333333333333,2020.0,35.0,6.5
2020-08-29,City of Kingston (Frontenac County),6.5,0.0,0.0,0.0,802.1572411170959,0.0,-76.47571428571428,44.35,8.0,29.0,26.0,15.550000000000002,20.8,0.0,2.8000000000000003,9.266666666666667,0.0,10.625,0.0,23.666666666666668,43.66666666666666,2020.0,236.66666666666663,1.7083333333333333
2020-08-30,City of Kingston (Frontenac County),1.7083333333333333,0.0,0.0,0.0,491.1279664134482,0.0,-76.47571428571428,44.35,8.0,30.0,21.03333333333333,12.35,16.733333333333334,1.2666666666666666,0.0,0.0,0.0,0.0,0.0,34.0,35.5,2020.0,340.0,3.625
2020-08-31,City of Kingston (Frontenac County),3.625,0.0,0.0,0.0,104.97007129564857,0.0,-76.47571428571428,44.35,8.0,31.0,22.83333333333333,9.95,16.416666666666668,1.5833333333333333,0.0,0.0,0.0,0.3,0.0,17.0,43.0,2020.0,170.0,7.75
2020-09-01,City of Kingston (Frontenac County),7.75,0.0,0.0,0.0,238.8596273001013,0.0,-76.47571428571428,44.35,9.0,1.0,24.566666666666663,17.783333333333335,21.183333333333334,0.0,3.1833333333333336,0.0,0.0,0.0,0.0,18.0,45.0,2020.0,180.0,6.083333333333333
2020-09-02,City of Kingston (Frontenac County),6.083333333333333,0.0,0.0,0.0,3017.495786172048,0.0,-76.47571428571428,44.35,9.0,2.0,26.116666666666664,17.95,22.03333333333333,0.0,4.033333333333333,4.133333333333333,0.0,3.275,0.0,18.0,49.0,2020.0,180.0,5.458333333333333
2020-09-03,City of Kingston (Frontenac County),5.458333333333333,0.0,0.0,0.0,195.3396373025175,0.0,-76.47571428571428,44.35,9.0,3.0,24.23333333333333,12.7,18.48333333333333,0.0,0.4833333333333333,3.466666666666667,0.0,3.475,0.0,23.5,43.5,2020.0,235.0,2.25
2020-09-04,City of Kingston (Frontenac County),2.25,0.0,0.0,0.0,184.79829922808,0.0,-76.47571428571428,44.35,9.0,4.0,21.880000000000003,12.14,17.02,0.98,0.0,0.1,0.0,0.0666666666666666,0.0,22.5,41.5,2020.0,225.0,6.208333333333333
2020-09-05,City of Kingston (Frontenac County),6.208333333333333,0.0,0.0,0.0,145.55671420484924,0.0,-76.47571428571428,44.35,9.0,5.0,22.383333333333336,9.266666666666667,15.816666666666668,2.1833333333333336,0.0,1.0,0.0,0.75,0.0,23.0,35.0,2020.0,230.0,7.458333333333333
2020-09-06,City of Kingston (Frontenac County),7.458333333333333,0.0,0.0,0.0,195.26059380237075,0.0,-76.47571428571428,44.35,9.0,6.0,21.316666666666663,8.65,15.0,3.0,0.0,1.3333333333333333,0.0,1.075,0.0,15.0,45.5,2020.0,150.0,9.166666666666666
2020-09-07,City of Kingston (Frontenac County),9.166666666666666,0.0,0.0,0.0,294.48331860236306,0.0,-76.47571428571428,44.35,9.0,7.0,23.883333333333336,13.366666666666667,18.65,0.4833333333333334,1.1333333333333333,0.3,0.0,0.475,0.0,18.0,53.0,2020.0,180.0,3.125
2020-09-08,City of Kingston (Frontenac County),3.125,0.0,0.0,0.0,1623.8582067313448,0.0,-76.47571428571428,44.35,9.0,8.0,17.8,13.233333333333334,15.550000000000002,2.45,0.0,2.8000000000000003,0.0,2.45,0.0,18.0,46.0,2020.0,180.0,9.416666666666666
2020-09-09,City of Kingston (Frontenac County),9.416666666666666,0.0,0.0,0.0,831.93916915293,0.0,-76.47571428571428,44.35,9.0,9.0,18.633333333333333,12.516666666666666,15.583333333333334,2.4166666666666665,0.0,0.0666666666666666,0.0,0.05,0.0,18.0,39.0,2020.0,180.0,5.958333333333333
2020-09-10,City of Kingston (Frontenac County),5.958333333333333,0.0,0.0,0.0,1694.2064710229345,0.0,-76.47571428571428,44.35,9.0,10.0,19.0,12.316666666666668,15.683333333333335,2.316666666666667,0.0,0.0,0.0,0.0,0.0,36.0,32.0,2020.0,0.0,2.875
2020-09-11,City of Kingston (Frontenac County),2.875,0.0,0.0,0.0,156.970976086406,0.0,-76.47571428571428,44.35,9.0,11.0,17.633333333333333,8.516666666666667,13.083333333333334,4.916666666666667,0.0,0.0,0.0,0.025,0.0,36.0,40.25,2020.0,0.0,4.708333333333333
2020-09-12,City of Kingston (Frontenac County),4.708333333333333,0.0,1.0,2.2,76.55196003108725,0.0,-76.47571428571428,44.35,9.0,12.0,21.85,5.816666666666666,13.85,4.15,0.0,1.9,0.0,1.575,0.0,18.0,48.5,2020.0,180.0,5.791666666666667
2020-09-13,City of Kingston (Frontenac County),5.791666666666667,0.0,0.0,0.0,1850.495364070065,0.0,-76.47571428571428,44.35,9.0,13.0,21.48333333333333,15.116666666666667,18.33333333333333,0.0833333333333333,0.4166666666666667,14.766666666666666,0.0,14.2,0.0,19.0,48.66666666666666,2020.0,190.0,1.125
2020-09-14,City of Kingston (Frontenac County),1.125,0.0,2.0,7.6,93.18911917488008,0.0,-76.47571428571428,44.35,9.0,14.0,16.616666666666667,8.299999999999999,12.483333333333334,5.516666666666667,0.0,0.0,0.0,0.0,0.0,29.0,33.0,2020.0,290.0,2.833333333333333
2020-09-15,City of Kingston (Frontenac County),2.833333333333333,0.0,0.0,0.0,294.5761725202759,0.0,-76.47571428571428,44.35,9.0,15.0,17.080000000000002,3.58,10.34,7.659999999999999,0.0,0.0,0.0,0.0,0.0,19.0,44.0,2020.0,190.0,5.0
2020-09-16,City of Kingston (Frontenac County),5.0,0.0,0.0,0.0,195.58524704976668,0.0,-76.47571428571428,44.35,9.0,16.0,21.316666666666663,13.016666666666666,17.2,1.0333333333333334,0.2333333333333333,0.0,0.0,0.0,0.0,20.0,43.0,2020.0,200.0,3.875
2020-09-17,City of Kingston (Frontenac County),3.875,0.0,0.0,0.0,467.83957424930014,0.0,-76.47571428571428,44.35,9.0,17.0,17.516666666666666,9.583333333333334,13.583333333333334,4.416666666666667,0.0,0.0,0.0,0.0,0.0,2.0,33.0,2020.0,20.0,1.2916666666666667
2020-09-18,City of Kingston (Frontenac County),1.2916666666666667,0.0,0.0,0.0,116.21351780517487,0.0,-76.47571428571428,44.35,9.0,18.0,15.3,3.0500000000000003,9.183333333333334,8.816666666666666,0.0,0.0,0.0,0.0,0.0,18.5,38.5,2020.0,5.0,2.1666666666666665
2020-09-19,City of Kingston (Frontenac County),2.1666666666666665,0.0,0.0,0.0,136.69653800323786,0.0,-76.47571428571428,44.35,9.0,19.0,13.933333333333332,1.1166666666666667,7.55,10.45,0.0,0.0,0.0,0.0,0.0,18.5,37.4,2020.0,5.0,3.125
2020-09-20,City of Kingston (Frontenac County),3.125,1.0,1.0,1.6,44.67536049553381,0.0,-76.47571428571428,44.35,9.0,20.0,17.0,4.15,10.6,7.399999999999999,0.0,0.0,0.0,0.0,0.0,18.5,36.3,2020.0,5.0,5.208333333333333
2020-09-21,City of Kingston (Frontenac County),5.208333333333333,0.0,0.0,0.0,256.5634032393125,0.0,-76.47571428571428,44.35,9.0,21.0,17.419999999999998,2.32,9.88,8.120000000000001,0.0,0.0,0.0,0.0,0.0,,35.2,2020.0,,4.625
2020-09-22,City of Kingston (Frontenac County),4.625,0.0,1.0,1.7,78.93594104990225,0.0,-76.47571428571428,44.35,9.0,22.0,19.55,2.833333333333333,11.2,6.8,0.0,0.0,0.0,0.0,0.0,,,2020.0,,12.5
2020-09-23,City of Kingston (Frontenac County),12.5,0.0,0.0,0.0,187.12250677078424,0.0,-76.47571428571428,44.35,9.0,23.0,24.366666666666664,10.016666666666667,17.216666666666665,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,29.0,33.0,2020.0,290.0,12.458333333333334
2020-09-24,City of Kingston (Frontenac County),12.458333333333334,0.0,0.0,0.0,178.11368647163516,0.0,-76.47571428571428,44.35,9.0,24.0,23.48333333333333,11.2,17.349999999999998,0.8833333333333333,0.2333333333333333,0.0,0.0,0.0,0.0,29.0,33.333333333333336,2020.0,290.0,10.833333333333334
